District,Venue Type,Venue Name,Physical Address,Latitude,Longitude,Region
Roe,Ordinary Polling Place,Harrismith Community Hall,"18 Railway Avenue, HARRISMITH WA 6361",-32.93611,117.86044,Agricultural
Roe,Ordinary Polling Place,Highbury Hall,"Burley Street, HIGHBURY WA 6313",-33.05738,117.23889,Agricultural
Roe,Ordinary Polling Place,Hopetoun Community Centre,"46 Veal Street, HOPETOUN WA 6348",-33.947961,120.126625,Agricultural
Roe,Mobile Polling Place,Karinya Frail Aged Hostel,"50 Felspar Street, NARROGIN WA 6312",-32.940162,117.172282,Agricultural
Roe,Ordinary Polling Place,Katanning Town Hall,"16 Austral Tce, KATANNING WA 6317",-33.690191,117.554032,Agricultural
Roe,Ordinary Polling Place,Kojonup RSL Hall,"2 Spencer Street, KOJONUP WA 6395",-33.83674,117.16023,Agricultural
Roe,Ordinary Polling Place,Kulin Resource Centre,"Johnston Street, KULIN WA 6365",-32.67131,118.15454,Agricultural
Roe,Ordinary Polling Place,Lake Grace Community Resource Centre,"Bishop Street, LAKE GRACE WA 6353",-33.103516,118.458637,Agricultural
Roe,Ordinary Polling Place,Lake King Primary School,"Newdegate-Ravensthorpe Road, LAKE KING WA 6356",-33.088854,119.674477,Agricultural
Roe,Ordinary Polling Place,Munglinup Primary School,"Budjan Street, MUNGLINUP WA 6450",-33.704025,120.858203,Agricultural
Roe,Ordinary Polling Place,Muradup Hall,"Piesse Street, MURADUP WA 6394",-33.84114,116.98181,Agricultural
Roe,Ordinary Polling Place,Narrogin Senior Citizens Centre,"1-3 Fathom Street, NARROGIN WA 6312",-32.936000,117.175168,Agricultural
Roe,Ordinary Polling Place,Newdegate Community Resource Centre,"Collier Street, NEWDEGATE WA 6355",-33.093699,119.022035,Agricultural
Roe,Ordinary Polling Place,Nulsen Primary School,"Victoria Street, ESPERANCE WA 6450",-33.858288,121.873468,Agricultural
Roe,Ordinary Polling Place,Nyabing Town Hall,"14 Richmond Street, NYABING WA 6341",-33.541323,118.148469,Agricultural
Roe,Ordinary Polling Place,Ongerup Primary School,"Lamont Street, ONGERUP WA 6336",-33.96344,118.48653,Agricultural
Roe,Ordinary Polling Place,Popanyinning  Agricultural Hall,"Great Southern Highway, POPANYINNING WA 6309",-32.65884,117.12328,Agricultural
Roe,Ordinary Polling Place,Quindanning Community Hall,"Pinjarra-Williams Road, QUINDANNING WA 6391",-33.05105,116.56885,Agricultural
Roe,Ordinary Polling Place,Ravensthorpe District High School,"102 Morgans Street, RAVENSTHORPE WA 6346",-33.582198,120.051961,Agricultural
Roe,Mobile Polling Place,Recherche Rotary Hostel,"1 Eyre Street, ESPERANCE WA 6450",-33.854295,121.894566,Agricultural
Roe,Ordinary Polling Place,Salmon Gums Primary School,"Rogers Street, SALMON GUMS WA 6445",-32.982894,121.645732,Agricultural
Roe,Mobile Polling Place,Springhaven Lodge,"Barracks Place, KOJONUP WA 6395",-33.829862,117.153087,Agricultural
Roe,Ordinary Polling Place,Tambellup Shire Lesser Hall,"42 Norrish Street, TAMBELLUP WA 6320",-34.044172,117.641315,Agricultural
Roe,Ordinary Polling Place,Wagin Uniting Church,"8 Ranford Street, WAGIN WA 6315",-33.310296,117.342063,Agricultural
Roe,Mobile Polling Place,Waratah Lodge,"6 Arnott Street, WAGIN WA 6315",-33.304496,117.346812,Agricultural
Roe,Ordinary Polling Place,Wickepin Primary School,"44 Henry Street, WICKEPIN WA 6370",-32.785561,117.497197,Agricultural
Roe,Ordinary Polling Place,Williams RSL Hall,"9 Brooking Street, WILLIAMS WA 6391",-33.025871,116.881155,Agricultural
Roe,Ordinary Polling Place,Woodanilling Shire Hall,"31 Robinson Road, WOODANILLING WA 6316",-33.563647,117.432647,Agricultural
Roe,Ordinary Polling Place,Woolorama Wagin Show Grounds,"Kitchener Street, WAGIN WA 6315",-33.306037,117.334116,Agricultural
Roe,Ordinary Polling Place,Yealering Hall,"Sewell Street, YEALERING WA 6372",-32.593985,117.625999,Agricultural
Scarborough,Mobile Polling Place,Bethanie Geneff Village,"39 Hertha Road, INNALOO WA 6018",-31.891008,115.800121,North Metropolitan
Scarborough,Mobile Polling Place,David Buttfield Centre,"649 North Beach Road, GWELUP WA 6018",-31.872203,115.797208,North Metropolitan
Scarborough,Ordinary Polling Place,Deanmore Primary School,"21 Deanmore Road, KARRINYUP WA 6018",-31.88303,115.76725,North Metropolitan
Scarborough,Ordinary Polling Place,Doubleview Primary School,"203 St Brigids Terrace, DOUBLEVIEW WA 6018",-31.897494,115.777276,North Metropolitan
Scarborough,Ordinary Polling Place,Lake Gwelup Primary School,"59 Porter Street, GWELUP WA 6018",-31.871064,115.797245,North Metropolitan
Scarborough,Mobile Polling Place,Moline House - Amana Living,"7 Deanmore Road, KARRINYUP WA 6018",-31.881574,115.76745,North Metropolitan
Scarborough,Ordinary Polling Place,Newborough Primary School,"178 Newborough St, KARRINYUP WA 6018",-31.88461373,115.78064790,North Metropolitan
Scarborough,Ordinary Polling Place,Scarborough Primary School,"Hinderwell Street, SCARBOROUGH WA 6019",-31.89706189,115.76685580,North Metropolitan
Scarborough,Ordinary Polling Place,Scarborough Uniting Church,"121 Northstead Street, SCARBOROUGH WA 6019",-31.890606,115.772571,North Metropolitan
Scarborough,Mobile Polling Place,Shawford Lodge and Aged Care,"4 Shawford Place, INNALOO WA 6018",-31.898209,115.80137,North Metropolitan
Scarborough,Mobile Polling Place,St Francis Hostel,"678 North Beach Road, GWELUP WA 6018",-31.873712,115.795273,North Metropolitan
Scarborough,Ordinary Polling Place,Yuluma Primary School,"21 Ambrose Street, INNALOO WA 6018",-31.891797,115.789673,North Metropolitan
South Perth,Mobile Polling Place,Aegis Balmoral,"29 Gardner Street, COMO WA 6152",-31.99024,115.857103,South Metropolitan
South Perth,Mobile Polling Place,Amana Living - Peter Arney Village,"1 Gentilli Way, SALTER POINT WA 6152",-32.017607,115.858974,South Metropolitan
South Perth,Ordinary Polling Place,Collier Primary School,"17 Hobbs Avenue, COMO WA 6152",-31.991098,115.872996,South Metropolitan
South Perth,Mobile Polling Place,Como House Aged Care,"36 Talbot Avenue, COMO WA 6152",-32.002693,115.866932,South Metropolitan
South Perth,Ordinary Polling Place,Como Primary School,"29 Thelma Street, COMO WA 6152",-31.99662,115.8616,South Metropolitan
South Perth,Ordinary Polling Place,Curtin Primary School,"20 Goss Avenue, MANNING WA 6152",-32.00809,115.87378,South Metropolitan
South Perth,Ordinary Polling Place,Ernest Johnson Oval Pavilion,"Pilgrim Street, SOUTH PERTH WA 6151",-31.987026,115.86461,South Metropolitan
South Perth,Mobile Polling Place,Gracewood Hostel,"20 Roebuck Drive, SALTER POINT WA 6152",-32.020644,115.861671,South Metropolitan
South Perth,Ordinary Polling Place,Kensington Primary School,"73 Banksia Terrace, KENSINGTON WA 6151",-31.98142,115.882925,South Metropolitan
South Perth,Ordinary Polling Place,Kent Street Senior High School,"89 Kent Street, EAST VICTORIA PARK WA 6101",-31.9851,115.89201,South Metropolitan
South Perth,Mobile Polling Place,Le Fanu Court,"5-7 Anstey Street, SOUTH PERTH WA 6151",-31.981867,115.862152,South Metropolitan
South Perth,Mobile Polling Place,McDougall Park Nursing Home,"18 Ley Street, COMO WA 6152",-32.008333,115.86446,South Metropolitan
South Perth,Mobile Polling Place,Meath Care Hostel,"80 Henley Street, COMO WA 6152",-32.005394,115.872521,South Metropolitan
South Perth,Mobile Polling Place,South Perth Community Hospital,"76 South Terrace, COMO WA 6152",-31.988273,115.863405,South Metropolitan
South Perth,Ordinary Polling Place,South Perth Primary School,"51 Forrest Street, SOUTH PERTH WA 6151",-31.981145,115.859724,South Metropolitan
South Perth,Ordinary Polling Place,South Perth United FC Pavilion Challenger Reserve,"Challenger Avenue, MANNING WA 6152",-32.01731,115.87424,South Metropolitan
South Perth,Ordinary Polling Place,South Perth Uniting Church Hall,"Angelo Street, SOUTH PERTH WA 6151",-31.98176,115.86806,South Metropolitan
South Perth,Ordinary Polling Place,St Augustine's Church Hall,"21 Cale Street, COMO WA 6152",-32.003456,115.862673,South Metropolitan
South Perth,Ordinary Polling Place,St Pius X Parish Hall,"23 Paterson Street, MANNING WA 6152",-32.01563,115.86331,South Metropolitan
Southern River,Ordinary Polling Place,Ashburton Drive Primary School,"6 Nullagine Way, GOSNELLS WA 6110",-32.08664,115.98477,South Metropolitan
Southern River,Ordinary Polling Place,Bletchley Park Primary School,"Balfour Street, SOUTHERN RIVER WA 6110",-32.10206,115.94715,South Metropolitan
Southern River,Ordinary Polling Place,Caladenia Primary School,"89 Fraser Road North, CANNING VALE WA 6155",-32.07577,115.9335,South Metropolitan
Southern River,Ordinary Polling Place,Campbell Primary School,"161 Campbell Road, CANNING VALE WA 6155",-32.08827,115.93101,South Metropolitan
Southern River,Ordinary Polling Place,Canning Vale College,"30 Dumbarton Road, CANNING VALE WA 6155",-32.08287,115.92209,South Metropolitan
Southern River,Ordinary Polling Place,Excelsior Primary School,"63 Shreeve Road, CANNING VALE WA 6155",-32.081542,115.942882,South Metropolitan
Southern River,Ordinary Polling Place,Gosnells Primary School,"173 Hicks Street, GOSNELLS WA 6110",-32.077387,116.003119,South Metropolitan
Southern River,Ordinary Polling Place,Huntingdale Primary School,"85 Matilda Street, HUNTINGDALE WA 6110",-32.077186,115.972637,South Metropolitan
Southern River,Mobile Polling Place,Seaforth Gardens Senior Citizens Residence,"2542 Albany Highway , GOSNELLS WA 6110",-32.093905,116.014849,South Metropolitan
Southern River,Ordinary Polling Place,Wirrabirra Primary School,"71 Corfield Street, GOSNELLS WA 6110",-32.074654,115.980389,South Metropolitan
Swan Hills,Mobile Polling Place,Acacia Prison,"Great Eastern Highway, WOOROLOO WA 6558",-31.83481,116.34241,East Metropolitan
Swan Hills,Ordinary Polling Place,Arbor Grove Primary School,"Brookmount Drive, ELLENBROOK WA 6069",-31.770246,115.962571,East Metropolitan
Swan Hills,Ordinary Polling Place,Bullsbrook College,"Chittering Road, BULLSBROOK WA 6084",-31.66158,116.03378,East Metropolitan
Swan Hills,Ordinary Polling Place,Chidlow Recreation Pavilion,"361 Old Northam Road, CHIDLOW WA 6556",-31.864708,116.268238,East Metropolitan
Swan Hills,Ordinary Polling Place,Ellen Stirling Primary School,"23 Strathmore Parkway, ELLENBROOK WA 6069",-31.770221,115.975284,East Metropolitan
Swan Hills,Ordinary Polling Place,Ellenbrook Secondary College,"100 Main Street, ELLENBROOK WA 6069",-31.78475,115.96527,East Metropolitan
Swan Hills,Ordinary Polling Place,Gidgegannup Shire Hall,"Lot 210 Toodyay Road, GIDGEGANNUP WA 6083",-31.791248,116.201376,East Metropolitan
Swan Hills,Ordinary Polling Place,GracieLife Church,"66 Woodlake Boulevard, ELLENBROOK WA 6069",-31.79115,115.974327,East Metropolitan
Swan Hills,Ordinary Polling Place,Mt Helena Recreation Centre,"Keane Street East , MOUNT HELENA WA 6082",-31.875296,116.220597,East Metropolitan
Swan Hills,Ordinary Polling Place,Sawyers Valley Primary School,"17 Barlow Street, SAWYERS VALLEY WA 6074",-31.901702,116.203629,East Metropolitan
Swan Hills,Ordinary Polling Place,Swan Valley Anglican Community School,"Swanleigh Parade, AVELEY WA 6069",-31.79450,115.98633,East Metropolitan
Swan Hills,Ordinary Polling Place,Upper Swan Primary School,"1204 Great Northern Highway, UPPER SWAN WA 6069",-31.78697,116.02396,East Metropolitan
Swan Hills,Ordinary Polling Place,Wooroloo Primary School,"Wade Street, WOOROLOO WA 6558",-31.803839,116.312269,East Metropolitan
Swan Hills,Mobile Polling Place,Wooroloo Prison Farm,"Great Eastern Highway, WOOROLOO WA 6558",-31.816110,116.338330,East Metropolitan
Thornlie,Ordinary Polling Place,Addie Mills Centre,"2 Astley Street, GOSNELLS WA 6110",-32.07107,116.00349,East Metropolitan
Thornlie,Ordinary Polling Place,Addie Mills Centre (Drive In),"2 Astley Street, GOSNELLS WA 6110",-32.071075,116.003137,East Metropolitan
Thornlie,Mobile Polling Place,Amaroo Village - Buckley Caring Centre,"60 Stalker Road, GOSNELLS WA 6110",-32.07564,115.994183,East Metropolitan
Thornlie,Mobile Polling Place,Amaroo Village - Independent Living Centre,"2 Wreford Court, GOSNELLS WA 6110",-32.074576,115.997392,East Metropolitan
Thornlie,Mobile Polling Place,Amaroo Village - McMahon Caring Centre,"74 Lissiman Street, GOSNELLS WA 6110",-32.066903,115.997383,East Metropolitan
Thornlie,Ordinary Polling Place,East Maddington Primary School,"79 Pitchford Avenue, MADDINGTON WA 6109",-32.05484,116.00380,East Metropolitan
Thornlie,Ordinary Polling Place,Forest Crescent Primary School,"83 Forest Crescent, THORNLIE WA 6108",-32.07609,115.94922,East Metropolitan
Thornlie,Ordinary Polling Place,Gosnells Primary School,"173 Hicks Street, GOSNELLS WA 6110",-32.077387,116.003119,East Metropolitan
Thornlie,Ordinary Polling Place,Maddington Primary School,"1951 Albany Highway, MADDINGTON WA 6109",-32.05413,115.9871,East Metropolitan
Thornlie,Ordinary Polling Place,Thornlie Primary School,"86 Thornlie Avenue, THORNLIE WA 6108",-32.05349185,115.96515830,East Metropolitan
Thornlie,Ordinary Polling Place,Thornlie Senior High School,"2 Ovens Road, THORNLIE WA 6108",-32.06503,115.96006,East Metropolitan
Thornlie,Ordinary Polling Place,Yale Primary School,"Sage Road, THORNLIE WA 6108",-32.050007,115.951772,East Metropolitan
Thornlie,Ordinary Polling Place,Yule Brook College,"61 Dellar Road, MADDINGTON WA 6109",-32.04815,116.00851,East Metropolitan
Vasse,Ordinary Polling Place,Acton Park Hall,"804 Acton Park Road, ACTON PARK WA 6280",-33.767491,115.38091,South West
Vasse,Mobile Polling Place,Busselton District Hospital,"Mill Road, BUSSELTON WA 6280",-33.654468,115.320808,South West
Vasse,Ordinary Polling Place,Busselton Primary School,"23-25 Avocet Boulevard, BUSSELTON WA 6280",-33.64003,115.37683,South West
Vasse,Ordinary Polling Place,Busselton Senior High School,"136-156 Bussell Highway, BUSSELTON WA 6280",-33.65734,115.32464,South West
Vasse,Ordinary Polling Place,Cape Naturaliste College,"30 Vasse Yallingup Siding Road, VASSE WA 6280",-33.67777777,115.24555555,South West
Vasse,Ordinary Polling Place,Churchill Park Hall,"Adelaide Street, BUSSELTON WA 6280",-33.646662,115.35029,South West
Vasse,Ordinary Polling Place,Cowaramup Primary School,"Waverley Road, COWARAMUP WA 6284",-33.851281,115.106906,South West
Vasse,Ordinary Polling Place,Dunsborough Hall,"44 Gifford Road, DUNSBOROUGH WA 6281",-33.603517,115.102105,South West
Vasse,Ordinary Polling Place,Georgiana Molloy Anglican School,"2 Hawker Approach, YALYALUP WA 6280",-33.6616,115.3822,South West
Vasse,Ordinary Polling Place,Naturaliste Community Centre,"Dunsborough Lakes Drive, DUNSBOROUGH WA 6281",-33.621059,115.105138,South West
Vasse,Ordinary Polling Place,Rosa Brook Hall,"Rosa Brook Road, ROSA BROOK WA 6285",-33.940409,115.197903,South West
Vasse,Ordinary Polling Place,West Busselton Primary School,"11-17 Bower Road, BUSSELTON WA 6280",-33.65457,115.31450,South West
Vasse,Mobile Polling Place,William Carey Court Village,"450 Bussell Highway, BROADWATER WA 6280",-33.661217,115.290763,South West
Vasse,Ordinary Polling Place,Yallingup Hall,"2305 Caves Road, YALLINGUP WA 6282",-33.64654,115.034256,South West
Victoria Park,Mobile Polling Place,AEGIS ST James Aged Care,"38 Alday Street, ST JAMES WA 6102",-31.99609,115.909809,South Metropolitan
Victoria Park,Mobile Polling Place,Agmaroy Nursing Home,"115 Leach Highway, WILSON WA 6107",-32.019585,115.910859,South Metropolitan
Victoria Park,Ordinary Polling Place,Bentley Baptist Church,"59 Chapman Road, BENTLEY WA 6102",-32.007952,115.916389,South Metropolitan
Victoria Park,Ordinary Polling Place,Bentley Community Centre,"Nyamup Way, BENTLEY WA 6102",-32.009919,115.910128,South Metropolitan
Victoria Park,Mobile Polling Place,Boronia Pre Release Centre,"14 Hayman Road, BENTLEY WA 6102",-32.00320,115.89736,South Metropolitan
Victoria Park,Mobile Polling Place,Brightwater Care Oats Street,"170 Swansea Street, EAST VICTORIA PARK WA 6101",-31.990612,115.913709,South Metropolitan
Victoria Park,Mobile Polling Place,Burswood Care,"16 Duncan Street, VICTORIA PARK WA 6100",-31.973819,115.899564,South Metropolitan
Victoria Park,Ordinary Polling Place,Carlisle Memorial Hall,"2 Memorial Avenue, CARLISLE WA 6101",-31.981062,115.912318,South Metropolitan
Victoria Park,Mobile Polling Place,Castledare Retirement Village,"108 Fern Road, WILSON WA 6107",-32.022559,115.913193,South Metropolitan
Victoria Park,Ordinary Polling Place,Connect Victoria Park Inc,"5 Mackie Street, VICTORIA PARK WA 6100",-31.97214,115.893633,South Metropolitan
Victoria Park,Ordinary Polling Place,East Victoria Park Primary School,"28-30 Beatty Avenue, EAST VICTORIA PARK WA 6101",-31.979377,115.907985,South Metropolitan
Victoria Park,Ordinary Polling Place,Handa Hall (with-in Perron Centre),"61 Kitchener Avenue, VICTORIA PARK WA 6100",-31.971239,115.901115,South Metropolitan
Victoria Park,Mobile Polling Place,Juniper Rowethorpe Aged Care Centre,"4-10 Hayman Road, BENTLEY WA 6102",-32.005645,115.899167,South Metropolitan
Victoria Park,Mobile Polling Place,Lathlain Care,"63 Archer Street, CARLISLE WA 6101",-31.974652,115.914903,South Metropolitan
Victoria Park,Ordinary Polling Place,Lathlain Primary School,"120 Howick Street, LATHLAIN WA 6100",-31.969973,115.90828,South Metropolitan
Victoria Park,Ordinary Polling Place,Leisurelife Centre,"Cnr of Kent and Gloucester Street, EAST VICTORIA PARK WA 6101",-31.98387,115.89903,South Metropolitan
Victoria Park,Ordinary Polling Place,Millen Primary School,"Playfield Street, EAST VICTORIA PARK WA 6101",-31.99754,115.90233,South Metropolitan
Victoria Park,Mobile Polling Place,Swan Care Group - Kingia Care Centre,"Allen Court, BENTLEY WA 6102",-31.999873,115.896543,South Metropolitan
Victoria Park,Mobile Polling Place,Swan Care Group - Tandara Care Centre,"73 Jarrah Road, BENTLEY WA 6102",-31.999523,115.897411,South Metropolitan
Victoria Park,Mobile Polling Place,Swan Care Group - Waminda Care Centre,"Adie Court, BENTLEY WA 6102",-32.002475,115.898901,South Metropolitan
Victoria Park,Ordinary Polling Place,Swan Village Of Care,"26 Plantation Drive, BENTLEY WA 6102",-32.003814,115.900873,South Metropolitan
Victoria Park,Ordinary Polling Place,Wilson Primary School,"60 Armstrong Road, WILSON WA 6107",-32.01726,115.91132,South Metropolitan
Victoria Park,Mobile Polling Place,Windsor Park Aged Care,"110 Star Street, CARLISLE WA 6101",-31.979626,115.920784,South Metropolitan
Wanneroo,Ordinary Polling Place,Carramar Primary School,"71 Houghton Drive, CARRAMAR WA 6031",-31.71166,115.78508,North Metropolitan
Wanneroo,Ordinary Polling Place,Crossways Uniting Church,"Calabrese Avenue, WANNEROO WA 6065",-31.77924,115.80791,North Metropolitan
Wanneroo,Ordinary Polling Place,Hocking Primary School,"50 Gungurru Avenue, HOCKING WA 6065",-31.76971,115.81685,North Metropolitan
Wanneroo,Mobile Polling Place,Jacaranda Lodge,"55 Belgrade Road, WANNEROO WA 6065",-31.750783,115.816339,North Metropolitan
Wanneroo,Ordinary Polling Place,Pearsall Primary School,"Willespie Drive, PEARSALL WA 6065",-31.78096,115.81768,North Metropolitan
Wanneroo,Mobile Polling Place,Regents Garden Residential Care Resort,"33 Drovers Place , WANNEROO WA 6065",-31.718648,115.777314,North Metropolitan
Wanneroo,Ordinary Polling Place,Spring Hill Primary School,"50 Spring Hill Street, TAPPING WA 6065",-31.72371268,115.79189256,North Metropolitan
Wanneroo,Ordinary Polling Place,St Anthony's School,"7 Servite Terrace, WANNEROO WA 6065",-31.74929,115.80454,North Metropolitan
Wanneroo,Ordinary Polling Place,Tapping Primary School,"87 St Stephens Crescent, TAPPING WA 6065",-31.715304,115.792725,North Metropolitan
Wanneroo,Ordinary Polling Place,Wanneroo Recreation Centre,"275 Scenic Drive, WANNEROO WA 6065",-31.753628,115.794993,North Metropolitan
Wanneroo,Ordinary Polling Place,Wanneroo Secondary College,"56 Quarkum Street, WANNEROO WA 6065",-31.75772,115.81400,North Metropolitan
Warnbro,Mobile Polling Place,Bethanie Waters Aged Care,"18 Olivenza Crescent , PORT KENNEDY WA 6172",-32.356929,115.769814,South Metropolitan
Warnbro,Ordinary Polling Place,Coastal Community Centre,"Tangadee Road, GOLDEN BAY WA 6174",-32.424137,115.756493,South Metropolitan
Warnbro,Ordinary Polling Place,Comet Bay College,"2 Allatoona Ave, SECRET HARBOUR WA 6173",-32.41570000,115.76461000,South Metropolitan
Warnbro,Ordinary Polling Place,Koorana Primary School,"109 Coronata Drive, WARNBRO WA 6169",-32.342762,115.764814,South Metropolitan
Warnbro,Ordinary Polling Place,Port Kennedy Primary School,"1 La Manche Avenue, PORT KENNEDY WA 6172",-32.358811,115.755816,South Metropolitan
Warnbro,Ordinary Polling Place,Rockingham Lakes Primary School,"26 Laguardia Loop , PORT KENNEDY WA 6172",-32.357978,115.767875,South Metropolitan
Warnbro,Ordinary Polling Place,Secret Harbour Community Hall,"4 Oasis Dr, SECRET HARBOUR WA 6173",-32.409313,115.758064,South Metropolitan
Warnbro,Ordinary Polling Place,Singleton Primary School,"Naval Avenue, SINGLETON WA 6175",-32.439977,115.757275,South Metropolitan
Warnbro,Ordinary Polling Place,Warnbro Community High School,"2 Swallowtail Parade, WARNBRO WA 6169",-32.345416,115.757875,South Metropolitan
Warnbro,Ordinary Polling Place,Warnbro Primary School,"45 Axminister Street, WARNBRO WA 6169",-32.335073,115.754625,South Metropolitan
Warren-Blackwood,Ordinary Polling Place,Augusta Community Resource Centre,"66 Allnutt Terrace, AUGUSTA WA 6290",-34.31411,115.15629,South West
Warren-Blackwood,Ordinary Polling Place,Boyup Brook Ambulance Centre,"37 Abel Street, BOYUP BROOK WA 6244",-33.830901,116.385319,South West
Warren-Blackwood,Mobile Polling Place,Bridgetown District Hospital,"Peninsula Road, BRIDGETOWN WA 6255",-33.95154,116.132049,South West
Warren-Blackwood,Ordinary Polling Place,Bridgetown Lesser Hall,"1 Steere Street, BRIDGETOWN WA 6255",-33.958051,116.137513,South West
Warren-Blackwood,Mobile Polling Place,Denmark Hospital and Health Service,"50 Scotsdale Road, DENMARK WA 6333",-34.95618,117.35781,South West
Warren-Blackwood,Ordinary Polling Place,Denmark Recreation Centre,"Brazier Street, DENMARK WA 6333",-34.967241,117.359227,South West
Warren-Blackwood,Ordinary Polling Place,East Manjimup Primary School,"O'Connor Street, MANJIMUP WA 6258",-34.24579,116.15079,South West
Warren-Blackwood,Ordinary Polling Place,Frost Park Pavilion,"McDonald Avenue, MOUNT BARKER WA 6286",-34.62045,117.65395,South West
Warren-Blackwood,Mobile Polling Place,Geegeelup Village Hostel,"3 Scott Street, BRIDGETOWN WA 6255",-33.956011,116.129852,South West
Warren-Blackwood,Ordinary Polling Place,Greenbushes Primary School,"7 Blackwood Road, GREENBUSHES WA 6254",-33.8511,116.05913,South West
Warren-Blackwood,Ordinary Polling Place,Karridale Primary School,"12612 Bussell Highway, KARRIDALE WA 6288",-34.21807,115.09600,South West
Warren-Blackwood,Ordinary Polling Place,Kendenup Primary School,"111 Austin Street, KENDENUP WA 6323",-34.48277,117.61807,South West
Warren-Blackwood,Ordinary Polling Place,Manjimup Town Hall,"37 Rose Street, MANJIMUP WA 6258",-34.240963,116.145127,South West
Warren-Blackwood,Mobile Polling Place,Manjimup Warren District Hospital,"Hospital Avenue, MANJIMUP WA 6258",-34.240615,116.154277,South West
Warren-Blackwood,Ordinary Polling Place,Margaret River Senior High School,"158 Bussell Highway, MARGARET RIVER WA 6285",-33.95475,115.07344,South West
Warren-Blackwood,Ordinary Polling Place,Mayanup Hall,"Boyup Brook-Cranbrook Road, MAYANUP WA 6244",-33.93213,116.45262,South West
Warren-Blackwood,Mobile Polling Place,Moonya Lodge,"57 Ipsen Street, MANJIMUP WA 6258",-34.241783,116.136566,South West
Warren-Blackwood,Mobile Polling Place,Mount Barker Plantagenet District Hospital,"Langton Road, Mount Barker WA 6324",-34.6259,117.65437,South West
Warren-Blackwood,Ordinary Polling Place,Nannup RSL Hall,"7 Cross Street, NANNUP WA 6275",-33.980864,115.763584,South West
Warren-Blackwood,Ordinary Polling Place,Narrikup District Hall,"Beech Road, NARRIKUP WA 6326",-34.77251,117.70245,South West
Warren-Blackwood,Ordinary Polling Place,Northcliffe District High School,"Zamia Street, NORTHCLIFFE WA 6262",-34.6333,116.11805,South West
Warren-Blackwood,Mobile Polling Place,Pardelup Prison Farm,"Muirs Highway, MT BARKER WA 6324",-34.636850,117.382080,South West
Warren-Blackwood,Ordinary Polling Place,Parryville Hall,"2830 South Coast Highway, PARRYVILLE WA 6333",-34.992107,117.187922,South West
Warren-Blackwood,Ordinary Polling Place,Pemberton Sports Club,"1 Club Road, PEMBERTON WA 6260",-34.44673,116.02794,South West
Warren-Blackwood,Ordinary Polling Place,Porongurup District Hall,"Porongurup Road, PORONGURUP WA 6324",-34.673803,117.906387,South West
Warren-Blackwood,Ordinary Polling Place,Quinninup Community Centre,"Wheatley Coast Road, QUINNINUP WA 6258",-34.434186,116.25112,South West
Warren-Blackwood,Ordinary Polling Place,Scotsdale Hall,"1 Walter Road, SCOTSDALE WA 6333",-34.92911,117.30160,South West
Warren-Blackwood,Ordinary Polling Place,Tingledale Hall,"976 Valley of the Giants Road, TINGLEDALE WA 6333",-34.95693,116.88998,South West
Warren-Blackwood,Ordinary Polling Place,Walpole Community Centre,"Pier Street, WALPOLE WA 6398",-34.977663,116.732523,South West
Warren-Blackwood,Ordinary Polling Place,Witchcliffe Druids Hall,"10418 Bussell Highway, WITCHCLIFFE WA 6286",-34.025623,115.099978,South West
Warren-Blackwood,Ordinary Polling Place,Yornup Hall,"South Western Highway, YORNUP WA 6256",-34.05297,116.16863,South West
West Swan,Ordinary Polling Place,Ballajura Community College,"Illawarra Crescent South (cnr Cassowary Road), BALLAJURA WA 6066",-31.8452,115.89092,East Metropolitan
West Swan,Ordinary Polling Place,Ballajura Primary School,"175 Illawarra Crescent South , BALLAJURA WA 6066",-31.83563,115.89154,East Metropolitan
West Swan,Mobile Polling Place,Bandyup Women's Prison,"Middle Swan Road, WEST SWAN WA 6055",-31.86218,115.99617,East Metropolitan
West Swan,Ordinary Polling Place,Banksia Grove Primary School,"14 Viridian Drive, BANKSIA GROVE WA 6031",-31.70206,115.80887,East Metropolitan
West Swan,Ordinary Polling Place,Caversham Primary School,"65 Coast Road, WEST SWAN WA 6055",-31.858009,115.983331,East Metropolitan
West Swan,Ordinary Polling Place,Cracovia Club,"375 Marshall Road, BEECHBORO WA 6063",-31.85587,115.93375,East Metropolitan
West Swan,Ordinary Polling Place,Herne Hill Primary School,"60 Argyle Street, HERNE HILL WA 6056",-31.829561,116.023650,East Metropolitan
West Swan,Ordinary Polling Place,Joseph Banks Secondary College,"40 Joseph Banks Blvd, BANKSIA GROVE WA 6031",-31.698959,115.797147,East Metropolitan
West Swan,Ordinary Polling Place,South Ballajura Primary School,"2-34 Wyperfeld Gardens, BALLAJURA WA 6066",-31.849420,115.910957,East Metropolitan
West Swan,Ordinary Polling Place,West Swan Hall,"Corner West Swan Road and Henley Street, HENLEY BROOK WA 6055",-31.808318,116.000505,East Metropolitan
Willagee,Ordinary Polling Place,Bibra Lake Primary School,"29 Annois Road, BIBRA LAKE WA 6163",-32.09420,115.83978,South Metropolitan
Willagee,Mobile Polling Place,Braemar Village,"24-32 Charsley Street, WILLAGEE WA 6156",-32.051161,115.814935,South Metropolitan
Willagee,Mobile Polling Place,Brightwater South Lake,"62 Bloodwood Circle, SOUTH LAKE WA 6164",-32.099505,115.847322,South Metropolitan
